geneID	SRR6286160	ERR2004671	SRR7500703	ERR2004672	ERR2004665	SRR6059989	SRR7500712	SRR6059999	ERR2004689	SRR7478668	SRR6819302	SRR7500701	SRR1525661	ERR2004695	SRR6286163	SRR5454243	SRR6059991	SRR5454226	SRR7500695	SRR7500694	SRR1525666	SRR7500699	SRR6286162	SRR1525682	SRR7500723	SRR7500697	SRR7478667	SRR5454236	SRR6059983	ERR2004680	SRR1525678	SRR7500727	ERR2004692	SRR7478650	SRR1525675	SRR7500715	ERR1735551	SRR6059988	ERR1735557	SRR7478665	SRR7478651	ERR2004664	SRR1525669	SRR7478663	SRR6059984	SRR6286159	ERR2004696	SRR7500722	SRR6059981	SRR5454225	SRR7500718	SRR7500706	SRR7478678	SRR6286161	SRR7478661	ERR2004693	SRR1525663	SRR6059978	ERR2004676	SRR1525677	ERR2004684	SRR7500711	SRR7500698	SRR7500716	SRR7478653	ERR2004700	ERR2004690	ERR1735556	SRR6059993	SRR7500702	SRR7500709	SRR7478677	SRR1525681	SRR1525667	ERR2004694	SRR7500724	ERR2004675	ERR2004699	SRR1525662	ERR2004678	SRR5454240	SRR9640973	SRR7500728	SRR7478656	SRR5454231	ERR2004688	SRR6819299	SRR1525670	SRR1525683	SRR7478670	SRR7478676	SRR1525679	SRR7478655	SRR7478681	SRR7478675	ERR2004701	ERR2004682	SRR9640967	ERR1735552	SRR6059980	SRR7478683	SRR6819300	SRR7478664	SRR1525673	SRR7500705	ERR1735553	ERR2004709	ERR2004703	ERR2004708	SRR7500713	SRR5454232	ERR1735559	SRR7478674	ERR1735554	SRR7500714	SRR1525664	SRR9640970	ERR1735550	SRR9640974	SRR7478659	SRR5454234	SRR7478680	SRR7478672	SRR6059995	SRR6059987	SRR6059976	ERR2004704	SRR6819301	SRR5454227	ERR2004707	ERR2004683	SRR7478673	ERR2004681	SRR6059977	SRR7478657	SRR7500726	SRR7500708	SRR7478685	SRR6059986	SRR5454233	SRR7478669	ERR2004710	SRR7500725	ERR2004677	ERR1735560	ERR1735549	SRR6819282	SRR6059982	SRR7500719	SRR5454239	SRR1525672	ERR2004669	SRR1525665	SRR7478654	SRR6059997	SRR1525684	SRR5454235	SRR1525676	SRR7478679	SRR6059990	SRR6819303	SRR7478671	ERR2004691	SRR9640965	SRR6059985	ERR2004706	ERR2004705	SRR7500700	SRR1525680	SRR7478660	SRR7478662	SRR9640971	ERR2004697	SRR7500710	SRR7478666	ERR2004666	SRR1525674	SRR7500721	SRR6059992	SRR5454242	SRR7500696	SRR5454244	SRR7500720	ERR2004685	ERR1735555	ERR2004667	SRR7478658	SRR7500717	SRR1525671	SRR6819296	SRR9640972	SRR9640964	SRR5454241	ERR2004679	SRR9640975	ERR2004702	ERR1735558	SRR5454230	ERR2004668	ERR2004698	SRR6819304	SRR5454245	SRR6059979	SRR6059994	ERR2004687	SRR9640966	SRR7478652	SRR7500704	SRR5454238	SRR6819295	SRR5454228	SRR1525668	ERR2004711	SRR7478682	ERR2004686	SRR7500729	SRR7478684	ERR2004674	SRR7500707
AHY39794	111.669	70.3686	191.651	79.9199	42.7616	35.11	83.887	76.45	46.3386	195.79	97.2056	116.388	93.3679	72.7355	128.062	113.41	37.0128	39.892	313.289	326.489	107.575	117.017	144.765	90.1222	143.349	317.211	196.204	69.2086	32.5575	36.557	42.4455	130.59	44.307	190.774	25.4294	215.067	183.551	29.314	67.1131	192.214	192.329	51.2	83.7858	195.227	30.8149	117.04	77.5703	133.513	34.8861	73.9927	144.052	74.7783	201.417	116.638	231.349	283.504	81.9312	44.2219	30.6304	40.499	64.8901	81.2627	114.504	217.718	190.666	31.2042	44.2819	86.2352	26.0102	193.186	72.4959	206.181	76.5736	72.369	73.7138	131.318	43.4279	39.3903	115.071	122.234	59.0096	60.5509	128.311	196.137	36.7843	49.4362	88.8273	94.3	47.809	176.413	190.856	50.589	204.933	191.123	200.189	35.4297	34.7257	234.27	44.638	30.8376	202.369	88.6655	192.866	27.5897	189.387	62.7431	71.445	38.1919	66.6962	80.8755	50.9443	51.4379	198.729	47.8005	225.318	88.6859	45.7248	198.173	44.8213	223.095	82.8167	194.3	183.541	32.138	25.0993	36.302	35.3776	59.8499	79.3743	246.053	235.64	180.777	42.7533	26.7678	204.246	127.445	73.3163	216.723	28.0571	38.896	200.312	72.3336	134.109	32.48	57.8611	165.234	79.7192	28.6984	143.894	84.42	111.743	288.882	90.6842	198.353	63.2715	39.921	51.8719	40.0875	191.787	45.2095	44.0583	180.301	40.7528	189.682	25.1987	35.5924	41.3164	111.609	42.515	226.38	195.668	58.6199	76.4903	74.3635	203.271	45.2331	27.6893	147.352	26.6741	128.45	322.302	58.6891	148.669	65.0097	63.7043	44.8769	230.816	224.442	143.917	54.0023	51.0068	148.181	66.2799	41.3453	57.6295	111.577	40.9412	42.4971	42.3417	41.061	66.8415	122.358	38.257	27.8843	56.5268	191.077	195.752	196.272	75.9591	54.1934	76.4149	84.588	54.2431	202.589	67.1522	132.167	205.989	40.2625	76.9288
AHY39795	82.948	35.4835	105.503	18.5147	11.6865	2.15105	63.1476	62.6144	10.0713	80.7943	18.0719	52.4025	53.7424	31.9601	121.668	31.6526	19.9196	28.9833	202.307	205.776	76.7848	49.2284	127.782	71.6035	73.3269	195.39	84.4898	44.9977	2.33049	9.3922	32.0565	71.8625	11.473	112.738	21.5791	119.888	114.106	2.49585	33.5125	73.2979	108.713	12.7644	63.3031	72.8283	1.45551	95.8141	19.0878	69.9928	1.48901	9.22335	80.8966	52.2193	116.167	101.297	112.087	72.4537	62.8721	1.18122	4.21483	32.8654	13.4701	60.8015	52.7173	122.422	104.632	5.45789	14.4702	39.8824	1.25984	100.528	49.2077	119.259	58.7296	51.5845	23.5392	75.7019	7.3897	9.45934	90.3476	20.6373	11.2604	28.5613	71.4983	114.045	1.42157	12.1096	13.3771	59.0123	23.999	67.4202	111.804	52.1275	113.554	114.066	118.646	9.35697	11.6804	31.2362	22.7509	1.40533	108.171	11.7373	73.1023	26.2129	97.3324	37.4562	20.7802	11.8978	14.9587	59.9838	40.7147	32.5563	110.193	20.629	114.153	50.1229	28.6032	127.961	22.0334	118.198	53.576	109.442	73.8618	1.69872	2.8055	1.46528	11.3655	11.4046	49.9495	46.1337	41.2697	68.8838	12.9426	1.23401	105.753	71.6456	46.9523	110.886	1.63078	1.94894	78.1748	18.2588	72.9371	6.30047	36.0307	102.058	7.84664	1.45605	80.4471	48.1243	90.2655	71.7898	72.4446	114.835	38.8639	35.641	14.3375	34.7958	119.491	29.6226	3.89937	65.1768	11.3116	45.6689	0.756528	9.75028	10.3435	57.2088	30.8105	116.442	72.5684	32.9259	19.6673	71.1333	78.3181	10.5285	20.4022	77.1336	0.826789	31.0369	197.812	5.16851	83.543	17.5956	30.0415	10.313	119.931	117.949	104.226	6.46657	22.7247	57.1097	15.38	10.9013	26.3927	17.8888	25.88	1.37839	8.63759	9.41687	8.79507	31.9093	2.08317	1.53478	17.199	44.8314	109.62	105.566	52.8321	6.25102	60.5894	61.9122	15.7848	115.907	23.6782	71.2601	108.313	7.70793	50.346
AHY39796	79.1986	97.8567	127.385	84.729	56.0941	51.2693	159.709	151.661	58.4181	26.5137	60.0506	88.9408	163.242	94.99	114.733	65.1439	61.2691	41.6826	285.717	278.427	128.931	96.7	94.6292	100.376	49.1498	278.734	29.4413	81.033	32.6564	117.118	104.128	45.9412	66.2497	142.278	124.768	120.732	303.486	18.3998	57.8041	39.1866	146.523	66.0347	135.723	41.3085	21.9816	96.5683	88.5038	47.02	44.9144	61.3964	64.2637	136.306	53.1764	123.967	141.734	100.694	160.549	32.9047	27.3247	117.303	108.163	169.217	96.8042	127.275	151.18	33.3136	70.6876	92.9211	20.0784	121.149	138.862	50.7671	138.884	147.787	93.4699	45.3068	35.7447	38.3279	180.876	109.042	54.3566	40.8785	48.4268	149.677	13.12	57.8614	48.4305	164.919	123.257	36.4434	53.0835	46.3376	148.49	55.1607	55.2948	35.7209	132.517	288.949	48.1024	33.7584	60.5753	47.0726	41.2649	90.2794	114.342	82.7589	113.124	117.933	110.123	156.795	66.0594	114.165	49.8832	46.7427	116.868	157.935	37.4684	323.936	42.1162	140.616	84.0499	53.4235	36.3986	26.3847	43.5754	32.2143	115.866	43.7907	69.3793	105.147	109.681	36.4008	136.881	50.5837	143.249	49.6088	145.557	52.5707	28.9086	46.0649	26.3961	95.024	49.7949	35.3275	130.426	241.673	28.7889	50.9341	69.6746	56.395	129.419	96.3954	156.92	138.801	107.684	100.361	82.0689	99.2136	65.5801	72.6674	14.9618	36.2183	60.4408	222.688	51.7277	126.25	123.056	94.9016	124.376	146.826	42.8548	42.4491	100.891	154.107	27.3603	66.5291	126.628	67.5276	33.8353	86.3678	295.09	32.2857	63.7816	114.816	57.6587	61.0733	142.599	113.352	135.447	29.0976	39.428	191.306	62.3176	107.018	45.0112	114.077	133.954	18.1514	62.0323	39.6821	36.1875	65.4021	32.6575	28.5025	126.471	250.024	144.686	123.783	53.6307	28.0238	96.0525	113.978	121.239	57.6166	94.4628	44.9481	60.3975	41.7689	145.815
AHY39797	77.4664	172.948	124.515	166.247	103.53	205.169	148.923	275.392	102.831	35.9022	123.483	128.353	303.323	176.75	98.9048	125.445	190.762	112.245	193.616	201.76	207.702	128.332	72.1074	131.502	72.73	194.514	39.5478	130.337	218.626	197.519	156.884	73.2075	115.782	143.821	182.527	111.765	177.485	163.382	69.2429	55.8707	155.908	99.0328	310.246	57.8026	213.095	73.9874	166.549	73.5776	243.921	134.723	80.6516	145.455	60.9726	112.574	142.878	163.146	343.893	211.872	101.573	171.053	200.082	143.262	129.583	113.71	147.538	107.5	109.301	77.0692	180.268	126.416	143.327	59.4006	302.823	325.586	155.236	78.7755	112.398	108.7	369.269	170.264	109.204	100.756	75.2183	150.984	80.1558	99.5356	121.063	265.504	129.88	45.9192	56.7422	105.692	148.852	57.595	57.6538	106.309	214.806	164.223	62.9794	222.834	63.0183	118.829	55.4143	165.608	129.971	69.0127	220.984	184.461	202.361	136.868	141.211	95.1349	57.4203	59.2707	115.866	345.333	89.6374	175.641	85.6705	137.536	125.341	58.1761	47.0584	224.727	267.758	223.717	201.7	144.628	141.391	192.475	189.333	53.0571	216.797	228.614	144.616	72.0608	140.929	63.4503	202.523	121.653	42.5509	199.821	76.981	109.497	92.9873	146.373	97.6598	240.227	77.0104	124.907	210.136	153.015	357.24	145.842	197.022	161.342	127.751	172.084	58.0606	207.363	73.8256	50.5404	109.904	138.895	262.189	222.62	217.243	141.226	179.112	144.529	58.3095	94.8752	175.395	145.299	38.1029	111.855	192.898	80.1078	213.33	129.269	195.738	107.04	82.4458	216.39	73.0266	110.296	141.922	114.558	243.257	114.355	88.7084	117.923	127.193	190.625	98.9922	168.826	99.3008	83.4441	117.685	99.1761	116.082	107.992	218.859	232.205	235.299	126.353	151.845	123.145	89.868	120.461	149.609	276.774	227.902	60.4484	215.897	73.0313	63.8525	102.047	147.544
AHY39798	193.63	1394.71	1089.05	1578.43	421.577	1452.41	1372.49	1363.33	424.332	1053.03	1028.04	679.502	1224.38	1414.31	274.222	1856.34	1388.14	1171.27	1183.72	1178.41	1183.45	670.396	249.604	897.002	2081.45	1202.79	1069.05	852.767	939.126	765.663	890.787	2084.29	452.723	1504.45	538.965	1242.47	788.462	1249.06	1112.87	995.891	1512.55	337.906	2128.92	988.413	837.435	230.264	1591.52	2090.71	891.381	1724.69	1594.56	1332.62	1037.77	274.108	1650.48	1192.76	1959.83	860.677	1980.53	820.436	1530.48	1390.16	678.79	1210.88	1505.68	1998.55	409.182	1053.03	1313.2	1090.39	1339.46	1072.16	2035.88	1629.21	1256.71	2083.46	1406.38	1422.16	1717.44	666.682	1686.34	687.738	2082.24	1530.08	1502.77	346.703	986.176	1399.4	621.474	1057.05	1055.43	449.283	1531.68	1024.81	1067.41	1929.01	844.216	283.572	1207.37	856.149	816.956	1026.25	998.6	502.915	1113.98	1262.79	1566.21	721.153	1528.96	1362.24	1004.33	714.634	1064.51	1263.37	1222.86	1398.33	559.618	761.649	634.966	1674.1	820.305	1051.4	1037.88	1677.6	873.88	1244.24	764.921	501.721	1161.16	1581.66	1571.79	1041.13	798.562	867.349	1562.68	2071.73	1312.86	819.387	777.359	622.121	1055.51	1629.81	2035.66	1907.4	669.748	815.113	1278.57	931.344	1625.8	744.302	1154.56	1163.72	1889.34	1518.58	1016.2	971.829	784.073	950.144	1046.78	1418.91	1206.76	1046.63	419.195	346.067	861.127	858.784	815.096	660.513	499.472	1603.13	991.56	623.49	1528.96	1368.65	1058.96	406.002	480.183	1636.91	1560.87	1831.89	1194.93	2240.04	1600.15	1584.47	1108.61	413.456	1627.74	1235.84	1513.98	467.318	620.578	314.343	1737.95	736.537	692.242	657.21	729.137	1701.73	458.611	1221.36	1300.9	1873.65	863.725	1487.11	1703.13	255.058	1505.39	1086.79	874.379	466.675	1710.63	1651.47	1696.55	813.826	1641.77	2082.23	810.914	1182.95	1321
AHY39799	8.09844	29.1496	84.5362	41.3459	46.414	2.61587	93.5107	17.6366	45.7603	49.1922	8.37724	43.6209	44.801	35.0653	12.8106	37.286	6.92943	23.8991	163.261	159.538	24.1017	49.4289	11.4692	16.616	48.7078	158.77	50.3407	59.8212	1.38979	37.8612	23.0834	55.2496	40.9855	159.763	7.326	102.776	206.819	1.98453	41.4137	44.9893	171.035	41.8057	13.1604	42.2172	1.82366	12.3144	35.2574	51.4396	4.03424	33.8751	70.1624	78.3096	69.7408	9.87338	179.331	22.7102	42.0929	4.38306	3.68649	13.1617	35.3671	89.7454	47.7551	97.2874	167.032	4.45102	46.023	60.5842	1.26887	79.2835	65.1382	70.5432	8.14823	18.4556	31.1447	51.0633	3.09732	4.37611	66.9855	35.9443	29.1819	23.7269	53.3643	165.739	12.3081	36.5771	9.61229	51.5687	15.2324	45.4292	67.7017	2.60814	164.679	75.6634	74.4578	5.46615	42.1034	372.71	18.8994	2.34126	74.5961	7.27994	45.619	4.82244	78.1599	47.3623	32.3716	44.5759	33.6163	86.4135	22.7035	55.5483	69.6506	18.6659	98.0632	29.7059	18.8158	239.321	22.9634	172.924	39.3231	73.4407	49.0841	1.4735	0.743582	2.58909	44.9535	2.7127	41.2209	46.0882	44.6941	46.5847	40.1177	2.68195	165.393	53.6001	74.0845	73.5944	2.05308	37.9669	48.7778	37.2422	52.5395	5.56634	49.2264	182.748	9.00491	2.77861	70.6591	167.817	27.0087	21.7457	58.4747	170.912	32.2725	10.123	90.4781	10.5033	69.118	5.03944	1.97306	47.5636	47.1277	336.784	2.20565	42.1346	47.5969	49.8737	5.56546	176.374	45.1472	21.5337	35.7716	84.6771	48.4348	48.7342	7.39443	72.8096	1.31481	39.4288	164.372	44.8637	67.5055	30.6786	40.8783	45.9423	181.159	103.295	55.3427	1.80413	20.2004	224.801	41.6072	47.4065	25.6096	33.8495	52.1831	9.86405	40.2396	9.88372	5.62343	39.4678	2.68178	1.89833	38.8624	234.709	164.104	81.5691	138.78	1.71668	69.7023	22.201	37.2393	76.8958	36.8109	55.0472	74.8067	10.9621	79.4927
AHY39800	28.2777	387.275	449.707	418.828	85.7441	127.946	220.166	236.849	94.9062	62.7484	181.855	163.106	55.7326	393.899	32.009	172.09	191.025	2781.35	488.698	500.077	166.336	158.706	29.3056	467.543	46.2199	497.886	55.248	7159.65	117.086	235.003	130.398	41.8744	114.45	224.953	97.651	383.869	273.938	97.3158	143.369	96.0204	207.362	117.856	60.0625	92.3077	128.05	30.6267	408.602	45.8232	180.58	2333.22	63.3294	220.379	60.372	26.6891	190.759	336.604	64.9108	104.173	34.0194	97.8455	260.94	235.859	164.803	381.875	204.411	36.8107	120.421	150.177	75.6707	456.972	199.583	54.354	52.5547	63.6956	346.886	47.7549	22.5314	23.5355	60.5055	236.007	196.503	549.816	45.8965	214.573	490.021	110.65	168.503	91.4491	177.635	79.5732	57.6671	160.18	211.452	58.6503	54.4044	22.6891	250.767	375.726	172.664	173.063	55.4404	147.801	98.8315	145.429	477.946	175.066	258.544	198.953	269.32	219.179	5130.04	109.906	57.9835	180.556	372.741	70.7097	390.26	215.282	432.702	185.345	8824.55	54.2443	81.7895	83.5184	118.968	119.802	236.052	79.0748	5140.89	173.567	173.996	84.9209	342.431	141.161	212.024	38.8472	222.519	52.9416	99.8883	4731.55	62.3235	351.763	43.3921	23.1542	115.643	181.679	166.378	128.141	68.8765	5855.99	157.897	325.346	64.2136	208.233	804.353	126.039	5379.15	210.148	55.6549	174.769	117.135	76.9979	126.026	329.096	175.437	240.905	345.702	151.905	103.078	183.191	91.8091	474.434	301.323	230.795	59.453	110.922	106.685	62.9007	106.502	277.126	483.795	101.116	63.1564	263.35	141.988	119.773	188.485	387.11	79.2374	54.1043	458.368	282.173	229.023	207.771	503.282	244.557	114.221	424.124	120.732	27.0075	182.699	166.517	108.273	97.4672	220.084	328.56	215.006	466.788	5556.53	62.3309	3288.77	63.7885	212.922	55.9131	340.115	44.7353	54.4126	24.494	209.804
AHY39801	178.994	187.609	149.151	173.267	183.577	76.3078	153.713	140.925	185.093	29.8636	92.2013	113.778	231.093	187.646	192.804	134.636	83.5633	141.373	214.855	211.723	166.017	112.644	168.652	138.919	71.6112	204.066	31.0187	205.201	104.06	228.018	155.467	70.5382	191.758	141.435	173.9	145.938	212.047	73.0798	77.3223	39.9684	135.924	169.218	213.518	43.5766	77.9806	163.381	171.605	74.3406	110.207	200.664	88.5137	143.909	79.6842	212.871	143.411	161.143	215.038	125.758	91.9431	162.245	188.145	141.052	117.782	145.634	132.977	90.8369	186.242	97.5341	74.7596	155.015	141.323	80.3171	195.837	249.945	178.392	68.4331	105.125	110.105	218.155	218.41	124.483	141.113	74.9777	142.752	96.3801	172.297	85.3663	212.703	138.812	34.8774	78.2665	121.915	135.528	82.6492	79.162	97.8771	236.063	161.23	54.0773	94.02	74.7737	82.744	40.6693	166.299	156.358	70.4666	211.545	228.256	195.301	149.601	171.001	122.952	78.2798	50.3732	147.219	263.895	115.479	213.943	119.823	146.778	212.704	77.8474	34.4346	71.6152	94.51	104.642	234.169	100.778	162.494	161.052	157.389	32.3565	240.603	99.7066	136.045	68.5185	143.947	74.4505	102.721	249.488	28.3226	200.926	72.8545	98.0532	127.741	168.23	77.1249	105.875	83.8307	173.934	164.352	158.044	177.736	141.409	128.325	154.358	197.537	167.021	79.4631	90.727	41.5484	35.0737	183.756	161.872	90.4974	233.13	239.03	119.401	186.555	143.977	40.9917	136.766	181.02	144.891	28.1871	189.193	178.341	84.6809	70.209	143.942	214.582	107.753	82.3298	203.628	78.1695	190.299	140.835	142.286	154.67	83.2775	122.486	144.048	116.769	236.921	138.298	221.304	113.565	90.4158	195.703	109.75	71.7395	125.534	110.391	83.1148	209.009	141.388	132.529	157.591	155.369	86.0512	205.175	241.494	213.097	70.5374	199.218	71.7637	75.1294	102.669	143.609
AHY39802	24.6848	11.6814	41.2879	17.9255	51.7654	11.0968	48.2003	21.0274	51.7805	29.5299	16.2655	30.6618	29.5195	21.2152	19.822	14.1331	10.5578	8.88122	84.3771	77.6788	17.044	38.3507	26.9565	13.8992	38.2367	78.6115	31.0367	21.2736	12.7738	27.4682	12.3579	39.9892	38.2439	43.9522	15.4462	43.3457	144.787	6.88313	21.9501	35.109	43.6547	54.3116	26.1424	32.0689	8.7579	29.3852	20.8393	42.6375	16.152	18.5322	50.1972	54.62	43.5398	20.7666	56.3168	20.8502	24.4974	11.7274	6.97427	15.5134	25.4234	49.4572	31.9648	39.493	50.1004	11.1153	46.6439	37.7275	6.04548	42.6002	49.5821	40.245	16.8398	31.7442	22.7469	42.4173	7.96223	11.0989	40.0647	37.5257	13.8019	12.6968	39.4945	47.7488	7.05678	58.2228	18.6918	34.9848	14.1079	28.5555	38.1355	9.46166	39.5027	35.4963	37.6602	8.21544	28.4643	132.629	9.97993	10.9625	37.6553	20.3465	28.8509	9.9506	39.5449	18.4805	15.0872	28.0293	19.1742	38.149	18.3737	28.198	40.8915	9.62773	42.3647	30.8478	7.98331	145.881	11.123	44.5885	14.3207	38.3212	32.778	5.62172	17.4084	11.0454	26.0396	21.4115	10.3314	25.3234	20.9272	31.4344	29.0387	13.4766	48.2816	39.9295	54.9749	40.0667	6.07148	21.7681	31.2609	21.346	40.6705	4.7388	28.7773	94.7727	22.2197	11.0829	49.5452	37.4734	20.1231	17.6627	41.5127	45.1553	29.808	12.3582	12.427	9.59608	40.2528	13.907	17.7438	29.0174	47.6142	130.022	9.07572	27.3572	30.9533	31.3345	14.6127	53.4377	31.9038	9.19833	18.2124	57.4912	30.5749	46.3534	14.7599	52.2833	10.3974	14.1674	77.2591	9.62136	57.1915	17.5393	24.1412	44.9595	40.3683	40.2625	32.9685	21.7383	16.7765	167.479	13.1634	30.7321	12.5834	37.4691	26.8325	10.2637	46.7258	13.0889	24.4553	10.1895	12.0645	11.8515	19.8352	185.039	48.1915	41.7608	57.3526	19.9393	24.8865	35.4041	16.3603	42.8269	19.7548	37.8314	36.4399	6.53268	55.2413
AHY39803	19.3137	0	108.249	0	5.51995	0	56.2861	17.7341	0	39.8478	2.32151	42.8211	47.9249	0	35.1794	0	14.3336	16.4785	448.113	307.624	25.5548	49.6444	15.63	6.28999	83.794	323.52	41.5037	43.8574	4.47188	0	7.05513	84.9835	0	92.6708	14.888	129.15	65.9558	0	0	93.7656	102.412	0	36.2965	88.3226	4.06242	34.8688	0	106.603	15.2384	0	88.7024	99.6823	53.8568	24.4641	76.6275	6.4477	20.6605	40.7987	0	3.16309	0	113.134	55.4286	113.705	74.0372	0	0	17.778	19.3396	62.7316	84.4001	63.6407	16.2735	26.1775	0	92.2295	0	0	49.1487	6.96264	0	13.0878	45.596	89.5371	14.5482	0	6.84499	49.3001	14.5423	58.3708	75.8119	8.16533	67.5081	82.3261	90.9627	0	0	886.628	0	12.3274	87.7252	12.257	108.044	4.73401	93.3835	9.3304	0	0	0	137.807	0	0	62.1896	0	82.7419	37.7004	10.5803	82.4908	22.931	75.21	0	69.2146	70.7179	4.74124	21.5334	0	0	11.2225	0	6.80955	0	47.4183	0	11.3659	113.756	78.6758	67.4395	72.9515	18.7754	0	70.003	0	79.7558	0	2.55475	28.9456	9.93425	8.94065	94.1429	14.4853	16.0935	0	46.1567	53.2721	15.363	5.80499	0	9.89159	77.6738	0	8.16256	76.2729	6.09275	742.297	5.80668	0	6.75668	48.9592	6.02507	76.8063	65.2546	39.3851	0	82.0546	78.0683	0	23.3073	62.7699	5.07677	0	399.408	19.8353	79.4443	0	0	0	94.4125	126.617	27.187	4.17968	21.4673	347.202	0	0	0	0	0	0	5.09979	0	13.9188	0	22.8417	15.7068	0	510.351	120.049	92.9812	51.6572	0	26.3858	31.4473	0	62.8162	0	101.682	58.6428	0	107.456
AHY39804	0	0	152.729	0	0	0	197.968	0	0	0.103936	58.6148	0	0	0	0	0	0	0	212.341	209.928	0	0	0	0	161.328	213.965	0	0	0	0	0	160.076	0	0	0	167.82	0	0	0	0	0	0	0	0	0	0	0	162.853	0	0	149.462	179.056	0.124868	0	0	0	0	0	0	0	0	190.825	0.115661	171.357	0.0858281	0	0	0	0	150.447	190.204	0.177062	0	0	0	166.407	0	0	0	0	0	0	167.113	0	0	0	53.5619	0	0	0	0.0878854	0	0	0.132144	0	0	0	0	0	0	0	49.9248	0	0	156.63	0	0	0	0	189.396	0	0	0.173025	0	161.555	0	0	0	0	0	0	0.262595	0.196752	0	0	0	0	80.884	0	0	0	0	0	0	0	160.544	202.114	0	0	0	0	0	171.8	0	0	0	60.0635	0	154.498	0	0	0	0	0.202111	0	0	0	0	0	0	28.1036	0.0936211	0	0	0	0	0	0	0	0	0	0	0	201.118	0	0	0	153.722	0	0	214.066	0	159.616	0	0	0	0.131338	162.62	0	57.5625	0	0	0	0	0	0	0	0	0	0	58.1456	0	0	0	0	0	0.08638	156.787	0	58.1882	0	0	0	0.065538	0	158.996	0.071981	0	188.003
AHY39805	0	0	350.236	0	0	0	654.419	0	0	0	0	0	0	0	0	0	0	0	221.127	233.767	0	0	0	0	286.542	315.017	0	0	0	0	0	395.677	0	0	0	493.835	0	0	0	0	0	0	0	0	0	0	0	276.284	0	0	341.243	51.1311	0	0	0	0	0	0	0	0	0	270.812	0	388.826	0	0	0	0	0	283.163	34.6338	0	0	0	0	403.697	0	0	0	0	0	0	327.433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.344	0	0	0	0	449.826	0	0	0	0	436.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.122	69.1849	0	0	0	0	0	352.455	0	0	0	0	0	374.956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.515	0	0	0	362.951	0	0	258.195	0	232.858	0	0	0	0	311.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.606	0	0	0	0	0	0	0	349.957	0	0	50.8786
AHY39806	0	4.16002	100.968	6.61582	6.03902	0	92.3684	0	5.03399	0.908227	30.901	0	0	2.08042	0	0	0	0	152.04	165.16	0	0	0	0	105.934	113.981	0	0	0	8.55933	0	84.631	4.65417	0	0	116.675	195.659	0	18.3699	0	0	6.38006	0	0	0	0	6.60966	68.5445	0	0	102.098	104.512	0	0	0	8.22967	0	0	0	0	0	80.2231	0	105.968	0	0	10.5203	28.3642	0	99.8956	100.031	0	0	0	5.27101	82.9641	0.962058	0	0	5.07825	0	4.77283	88.4841	0	0	10.2326	22.466	0	0	0	0	0	0	0	0	0	5.94442	13.1973	8.97521	0	0	26.3722	0	0	90.8132	16.5876	7.12225	1.12891	5.89723	98.2263	0	37.4951	0	9.72939	125.007	0	9.64605	178.615	8.36243	0	0	0	0	0	0	0	4.89425	33.5592	0	6.20824	7.45268	0	4.91215	0	0	78.3035	101.449	0	0	0	0	4.44413	74.9503	2.13763	34.9373	133.267	17.2083	0	94.9175	0	0	10.5452	0	0	0	0	0	0	0	0	4.46506	0	5.55473	52.636	0	9.49275	3.69602	0	0	0	0	4.78763	6.06055	105.883	0	8.41996	0	85.3203	0	0	110.738	0	99.3312	1.18677	20.1168	5.55132	0	107.356	0	14.8613	7.82866	31.6542	0	9.04105	2.50423	8.87352	36.2199	0	10.2288	2.10868	18.7807	0	0	0	5.8353	25.3792	0	92.0366	0	23.1888	0	0	10.6816	0	5.56949	91.5071	0	1.05244	96.4599
